Period,States and Territories,SA4 name,SA3 name,SA2 name,ATMs,Bank_post,Branch,Other face-to-face,Total,ATM_prop,Branch_prop,Bank_post_prop,Other_prop
2021-06-30,NSW,Sydney - South West,Bringelly - Green Valley,Cobbitty - Bringelly,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Sydney - South West,Bringelly - Green Valley,Green Valley,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,NSW,Sydney - South West,Bringelly - Green Valley,Hoxton Park - Carnes Hill - Horningsea Park,7,1,3,0,11,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0
2021-06-30,NSW,Sydney - South West,Bringelly - Green Valley,Leppington - Catherine Field,2,1,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0
2021-06-30,NSW,Sydney - South West,Bringelly - Green Valley,Oran Park,3,0,2,0,5,0.6,0.4,0.0,0.0
2021-06-30,NSW,Sydney - South West,Bringelly - Green Valley,West Hoxton - Middleton Grange,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Sydney - South West,Fairfield,Bonnyrigg Heights - Bonnyrigg,4,1,1,0,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
2021-06-30,NSW,Sydney - South West,Fairfield,Cabramatta - Lansvale,27,2,5,0,34,0.7941176470588235,0.14705882352941177,0.058823529411764705,0.0
2021-06-30,NSW,Sydney - South West,Fairfield,Cabramatta West - Mount Pritchard,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Sydney - South West,Fairfield,Canley Vale - Canley Heights,4,2,1,0,7,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0
2021-06-30,NSW,Sydney - South West,Fairfield,Edensor Park,2,1,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0
2021-06-30,NSW,Sydney - South West,Fairfield,Fairfield,23,1,6,1,31,0.7419354838709677,0.1935483870967742,0.03225806451612903,0.03225806451612903
2021-06-30,NSW,Sydney - South West,Fairfield,Fairfield - West,1,2,0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0
2021-06-30,NSW,Sydney - South West,Fairfield,Greenfield Park - Prairiewood,12,2,4,0,18,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0
2021-06-30,NSW,Sydney - South West,Fairfield,Horsley Park - Kemps Creek,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,NSW,Sydney - South West,Fairfield,Smithfield - Wetherill Park,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,NSW,Sydney - South West,Fairfield,Wetherill Park Industrial,2,1,0,1,4,0.5,0.0,0.25,0.25
2021-06-30,NSW,Sydney - South West,Liverpool,Casula,5,1,1,0,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0
2021-06-30,NSW,Sydney - South West,Liverpool,Chipping Norton - Moorebank,3,1,1,0,5,0.6,0.2,0.2,0.0
2021-06-30,NSW,Sydney - South West,Liverpool,Edmondson Park,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,NSW,Sydney - South West,Liverpool,Holsworthy - Wattle Grove,2,1,2,0,5,0.4,0.4,0.2,0.0
2021-06-30,NSW,Sydney - South West,Liverpool,Liverpool - East,27,2,10,5,44,0.6136363636363636,0.22727272727272727,0.045454545454545456,0.11363636363636363
2021-06-30,NSW,Sydney - South West,Liverpool,Liverpool - West,1,1,0,1,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
2021-06-30,NSW,Sydney - South West,Liverpool,Lurnea - Cartwright,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Caringbah,6,2,4,2,14,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
2021-06-30,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Cronulla - Kurnell - Bundeena,10,3,6,1,20,0.5,0.3,0.15,0.05
2021-06-30,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Gymea - Grays Point,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Miranda - Yowie Bay,14,1,8,1,24,0.5833333333333334,0.3333333333333333,0.041666666666666664,0.041666666666666664
2021-06-30,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Sylvania - Taren Point,5,2,4,0,11,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0
2021-06-30,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Woolooware - Burraneer,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,NSW,Sydney - Sutherland,Sutherland - Menai - Heathcote,Engadine,7,1,4,0,12,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.0
2021-06-30,NSW,Sydney - Sutherland,Sutherland - Menai - Heathcote,Illawong - Alfords Point,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,NSW,Sydney - Sutherland,Sutherland - Menai - Heathcote,Menai - Lucas Heights - Woronora,8,2,4,0,14,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0
2021-06-30,NSW,Sydney - Sutherland,Sutherland - Menai - Heathcote,Oyster Bay - Como - Jannali,1,2,0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0
2021-06-30,NSW,Sydney - Sutherland,Sutherland - Menai - Heathcote,Sutherland - Kirrawee,7,2,5,1,15,0.4666666666666667,0.3333333333333333,0.13333333333333333,0.06666666666666667
2021-06-30,NT,Darwin,Darwin City,Darwin City,16,1,6,5,28,0.5714285714285714,0.21428571428571427,0.03571428571428571,0.17857142857142858
2021-06-30,NT,Darwin,Darwin City,Larrakeyah,1,0,0,1,2,0.5,0.0,0.0,0.5
2021-06-30,NT,Darwin,Darwin City,Ludmilla - The Narrows,0,0,1,0,1,0.0,1.0,0.0,0.0
2021-06-30,NT,Darwin,Darwin City,Parap,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,NT,Darwin,Darwin City,Woolner - Bayview - Winnellie,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NT,Darwin,Darwin Suburbs,Berrimah,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,NT,Darwin,Darwin Suburbs,Brinkin - Nakara,13,2,6,0,21,0.6190476190476191,0.2857142857142857,0.09523809523809523,0.0
2021-06-30,NT,Darwin,Darwin Suburbs,Coconut Grove,2,0,0,0,2,1.0,0.0,0.0,0.0
2021-06-30,NT,Darwin,Darwin Suburbs,Karama,3,1,0,0,4,0.75,0.0,0.25,0.0
2021-06-30,NT,Darwin,Darwin Suburbs,Leanyer,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,NT,Darwin,Darwin Suburbs,Nightcliff,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,NT,Darwin,Litchfield,Howard Springs,1,1,2,0,4,0.25,0.5,0.25,0.0
2021-06-30,NT,Darwin,Litchfield,Humpty Doo,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NT,Darwin,Litchfield,Virginia,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,NT,Darwin,Litchfield,Weddell,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NT,Darwin,Palmerston,Gray,2,0,0,0,2,1.0,0.0,0.0,0.0
2021-06-30,NT,Darwin,Palmerston,Palmerston - North,10,1,6,0,17,0.5882352941176471,0.35294117647058826,0.058823529411764705,0.0
2021-06-30,NT,Northern Territory - Outback,Alice Springs,Charles,14,1,6,4,25,0.56,0.24,0.04,0.16
2021-06-30,NT,Northern Territory - Outback,Alice Springs,Petermann - Simpson,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,NT,Northern Territory - Outback,Alice Springs,Ross,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,NT,Northern Territory - Outback,Alice Springs,Sandover - Plenty,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,NT,Northern Territory - Outback,Alice Springs,Tanami,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,NT,Northern Territory - Outback,Alice Springs,Yuendumu - Anmatjere,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NT,Northern Territory - Outback,Barkly,Barkly,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NT,Northern Territory - Outback,Barkly,Tennant Creek,2,1,2,0,5,0.4,0.4,0.2,0.0
2021-06-30,NT,Northern Territory - Outback,Daly - Tiwi - West Arnhem,Alligator,1,3,1,0,5,0.2,0.2,0.6,0.0
2021-06-30,NT,Northern Territory - Outback,Daly - Tiwi - West Arnhem,Daly,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,NT,Northern Territory - Outback,Daly - Tiwi - West Arnhem,Thamarrurr,3,1,1,0,5,0.6,0.2,0.2,0.0
2021-06-30,NT,Northern Territory - Outback,Daly - Tiwi - West Arnhem,Tiwi Islands,0,1,1,0,2,0.0,0.5,0.5,0.0
2021-06-30,NT,Northern Territory - Outback,Daly - Tiwi - West Arnhem,West Arnhem,2,2,2,1,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285
2021-06-30,NT,Northern Territory - Outback,East Arnhem,Anindilyakwa,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,NT,Northern Territory - Outback,East Arnhem,East Arnhem,7,0,4,0,11,0.6363636363636364,0.36363636363636365,0.0,0.0
2021-06-30,NT,Northern Territory - Outback,East Arnhem,Nhulunbuy,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,NT,Northern Territory - Outback,Katherine,Gulf,4,1,1,2,8,0.5,0.125,0.125,0.25
2021-06-30,NT,Northern Territory - Outback,Katherine,Katherine,8,2,6,1,17,0.47058823529411764,0.35294117647058826,0.11764705882352941,0.058823529411764705
2021-06-30,NT,Northern Territory - Outback,Katherine,Victoria River,4,0,0,0,4,1.0,0.0,0.0,0.0
2021-06-30,Other,Other Territories,Christmas Island,Christmas Island,0,1,1,0,2,0.0,0.5,0.5,0.0
2021-06-30,Other,Other Territories,Cocos (Keeling) Islands,Cocos (Keeling) Islands,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,Other,Other Territories,Jervis Bay,Jervis Bay,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,Other,Other Territories,Norfolk Island,Norfolk Island,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,QLD,Brisbane - East,Capalaba,Alexandra Hills,3,1,1,0,5,0.6,0.2,0.2,0.0
2021-06-30,QLD,Brisbane - East,Capalaba,Belmont - Gumdale,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,QLD,Brisbane - East,Capalaba,Birkdale,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,QLD,Brisbane - East,Capalaba,Capalaba,16,1,9,0,26,0.6153846153846154,0.34615384615384615,0.038461538461538464,0.0
2021-06-30,QLD,Brisbane - East,Capalaba,Wellington Point,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,QLD,Brisbane - East,Cleveland - Stradbroke,Cleveland,10,1,5,0,16,0.625,0.3125,0.0625,0.0
2021-06-30,QLD,Brisbane - East,Cleveland - Stradbroke,North Stradbroke Island,0,3,0,0,3,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - East,Cleveland - Stradbroke,Redland Bay,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - East,Cleveland - Stradbroke,Sheldon - Mount Cotton,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,QLD,Brisbane - East,Cleveland - Stradbroke,Southern Moreton Bay Islands,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - East,Cleveland - Stradbroke,Victoria Point,7,2,4,0,13,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.0
2021-06-30,QLD,Brisbane - East,Wynnum - Manly,Brisbane Port - Lytton,0,0,0,1,1,0.0,0.0,0.0,1.0
2021-06-30,QLD,Brisbane - East,Wynnum - Manly,Manly - Lota,2,1,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0
2021-06-30,QLD,Brisbane - East,Wynnum - Manly,Murarrie,0,0,1,0,1,0.0,1.0,0.0,0.0
2021-06-30,QLD,Brisbane - East,Wynnum - Manly,Tingalpa,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,QLD,Brisbane - East,Wynnum - Manly,Wynnum,6,2,5,0,13,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.0
2021-06-30,QLD,Brisbane - East,Wynnum - Manly,Wynnum West - Hemmant,4,2,1,0,7,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0
2021-06-30,QLD,Brisbane - North,Bald Hills - Everton Park,Bald Hills,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - North,Chermside,Aspley,8,1,4,1,14,0.5714285714285714,0.2857142857142857,0.07142857142857142,0.07142857142857142
2021-06-30,QLD,Brisbane - North,Chermside,Chermside,17,2,10,2,31,0.5483870967741935,0.3225806451612903,0.06451612903225806,0.06451612903225806
2021-06-30,QLD,Brisbane - North,Chermside,Chermside West,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - North,Chermside,Geebung,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,QLD,Brisbane - North,Chermside,Kedron - Gordon Park,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - North,Chermside,Stafford,3,1,3,0,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0
2021-06-30,QLD,Brisbane - North,Chermside,Stafford Heights,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - North,Chermside,Wavell Heights,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - North,Nundah,Brisbane Airport,2,0,0,0,2,1.0,0.0,0.0,0.0
2021-06-30,QLD,Brisbane - North,Nundah,Eagle Farm - Pinkenba,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - North,Nundah,Northgate - Virginia,8,3,5,0,16,0.5,0.3125,0.1875,0.0
2021-06-30,QLD,Brisbane - North,Nundah,Nudgee - Banyo,2,1,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0
2021-06-30,QLD,Brisbane - North,Nundah,Nundah,9,2,5,0,16,0.5625,0.3125,0.125,0.0
2021-06-30,QLD,Brisbane - North,Sandgate,Bracken Ridge,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,QLD,Brisbane - North,Sandgate,Brighton (Qld),0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - North,Sandgate,Sandgate - Shorncliffe,3,1,1,0,5,0.6,0.2,0.2,0.0
2021-06-30,QLD,Brisbane - North,Sandgate,Taigum - Fitzgibbon,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,QLD,Brisbane - North,Sandgate,Zillmere,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - South,Carindale,Camp Hill,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - South,Carindale,Cannon Hill,6,1,4,0,11,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0
2021-06-30,QLD,Brisbane - South,Carindale,Carina,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - South,Carindale,Carindale,18,0,10,0,28,0.6428571428571429,0.35714285714285715,0.0,0.0
2021-06-30,QLD,Brisbane - South,Holland Park - Yeronga,Annerley,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,QLD,Brisbane - South,Holland Park - Yeronga,Coorparoo,3,1,2,0,6,0.5,0.3333333333333333,0.16666666666666666,0.0
2021-06-30,QLD,Brisbane - South,Holland Park - Yeronga,Fairfield - Dutton Park,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - South,Holland Park - Yeronga,Greenslopes,5,1,3,1,10,0.5,0.3,0.1,0.1
2021-06-30,QLD,Brisbane - South,Holland Park - Yeronga,Holland Park,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - South,Holland Park - Yeronga,Holland Park West,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,QLD,Brisbane - South,Holland Park - Yeronga,Woolloongabba,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,QLD,Brisbane - South,Holland Park - Yeronga,Yeronga,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,QLD,Brisbane - South,Mt Gravatt,Eight Mile Plains,1,2,1,1,5,0.2,0.2,0.4,0.2
2021-06-30,QLD,Brisbane - South,Mt Gravatt,Mansfield (Qld),0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - South,Mt Gravatt,Mount Gravatt,8,3,3,0,14,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.0
2021-06-30,QLD,Brisbane - South,Mt Gravatt,Rochedale - Burbank,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,QLD,Brisbane - South,Mt Gravatt,Upper Mount Gravatt,13,1,8,3,25,0.52,0.32,0.04,0.12
2021-06-30,QLD,Brisbane - South,Nathan,Coopers Plains,2,1,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0
2021-06-30,QLD,Brisbane - South,Nathan,Moorooka,3,1,1,0,5,0.6,0.2,0.2,0.0
2021-06-30,QLD,Brisbane - South,Nathan,Robertson,10,1,7,0,18,0.5555555555555556,0.3888888888888889,0.05555555555555555,0.0
2021-06-30,QLD,Brisbane - South,Nathan,Salisbury - Nathan,0,3,0,0,3,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - South,Nathan,Tarragindi,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - South,Rocklea - Acacia Ridge,Calamvale - Stretton,2,1,2,0,5,0.4,0.4,0.2,0.0
2021-06-30,QLD,Brisbane - South,Rocklea - Acacia Ridge,Pallara - Willawong,2,0,0,0,2,1.0,0.0,0.0,0.0
2021-06-30,QLD,Brisbane - South,Rocklea - Acacia Ridge,Parkinson - Drewvale,3,0,0,0,3,1.0,0.0,0.0,0.0
2021-06-30,QLD,Brisbane - South,Rocklea - Acacia Ridge,Rocklea - Acacia Ridge,7,3,4,0,14,0.5,0.2857142857142857,0.21428571428571427,0.0
2021-06-30,QLD,Brisbane - South,Sunnybank,Sunnybank,3,0,3,1,7,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285
2021-06-30,QLD,Brisbane - South,Sunnybank,Sunnybank Hills,10,2,4,0,16,0.625,0.25,0.125,0.0
2021-06-30,QLD,Brisbane - West,Centenary,Jindalee - Mount Ommaney,8,1,6,0,15,0.5333333333333333,0.4,0.06666666666666667,0.0
2021-06-30,QLD,Brisbane - West,Centenary,Middle Park - Jamboree Heights,1,0,1,0,2,0.5,0.5,0.0,0.0
2021-06-30,QLD,Brisbane - West,Centenary,Seventeen Mile Rocks - Sinnamon Park,2,0,0,0,2,1.0,0.0,0.0,0.0
2021-06-30,QLD,Brisbane - West,Kenmore - Brookfield - Moggill,Bellbowrie - Moggill,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - West,Kenmore - Brookfield - Moggill,Brookfield - Kenmore Hills,6,1,2,0,9,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0
2021-06-30,QLD,Brisbane - West,Kenmore - Brookfield - Moggill,Chapel Hill,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - West,Kenmore - Brookfield - Moggill,Kenmore,1,0,2,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0
2021-06-30,QLD,Brisbane - West,Sherwood - Indooroopilly,Chelmer - Graceville,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,QLD,Brisbane - West,Sherwood - Indooroopilly,Corinda,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - West,Sherwood - Indooroopilly,Indooroopilly,12,1,8,0,21,0.5714285714285714,0.38095238095238093,0.047619047619047616,0.0
2021-06-30,QLD,Brisbane - West,Sherwood - Indooroopilly,Sherwood,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,QLD,Brisbane - West,Sherwood - Indooroopilly,St Lucia,4,2,1,0,7,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0
2021-06-30,QLD,Brisbane - West,The Gap - Enoggera,Enoggera,1,0,2,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0
2021-06-30,QLD,Brisbane - West,The Gap - Enoggera,Keperra,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane - West,The Gap - Enoggera,Mitchelton,13,2,8,0,23,0.5652173913043478,0.34782608695652173,0.08695652173913043,0.0
2021-06-30,QLD,Brisbane - West,The Gap - Enoggera,The Gap,3,1,2,0,6,0.5,0.3333333333333333,0.16666666666666666,0.0
2021-06-30,QLD,Brisbane - West,The Gap - Enoggera,Upper Kedron - Ferny Grove,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner,Brisbane City,64,3,38,16,121,0.5289256198347108,0.3140495867768595,0.024793388429752067,0.1322314049586777
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner,Fortitude Valley,6,1,4,0,11,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner,New Farm,3,1,3,0,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner,South Brisbane,7,0,5,0,12,0.5833333333333334,0.4166666666666667,0.0,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner,Spring Hill,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner,West End,3,1,2,1,7,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - East,Bulimba,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - East,East Brisbane,3,1,0,0,4,0.75,0.0,0.25,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - East,Morningside - Seven Hills,4,1,2,0,7,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - East,Norman Park,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - North,Alderley,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - North,Ascot,7,1,4,0,12,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - North,Clayfield,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - North,Grange,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - North,Hamilton (Qld),3,1,2,0,6,0.5,0.3333333333333333,0.16666666666666666,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - North,Hendra,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - North,Kelvin Grove - Herston,3,2,0,0,5,0.6,0.0,0.4,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - North,Newmarket,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - North,Newstead - Bowen Hills,5,1,3,0,9,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - North,Wilston,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - North,Windsor,2,0,1,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - North,Wooloowin - Lutwyche,2,1,2,0,5,0.4,0.4,0.2,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - West,Ashgrove,8,1,6,0,15,0.5333333333333333,0.4,0.06666666666666667,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - West,Auchenflower,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - West,Paddington - Milton,5,2,2,0,9,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - West,Red Hill (Qld),0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Brisbane Inner City,Brisbane Inner - West,Toowong,7,1,4,0,12,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.0
2021-06-30,QLD,Cairns,Cairns - North,Clifton Beach - Kewarra Beach,1,2,0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0
2021-06-30,QLD,Cairns,Cairns - North,Freshwater - Stratford,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,QLD,Cairns,Cairns - North,Redlynch,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,QLD,Cairns,Cairns - North,Trinity Beach - Smithfield,9,2,7,0,18,0.5,0.3888888888888889,0.1111111111111111,0.0
2021-06-30,QLD,Cairns,Cairns - North,Yorkeys Knob - Machans Beach,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,QLD,Cairns,Cairns - South,Cairns City,32,2,15,3,52,0.6153846153846154,0.28846153846153844,0.038461538461538464,0.057692307692307696
2021-06-30,QLD,Cairns,Cairns - South,Earlville - Bayview Heights,10,1,5,0,16,0.625,0.3125,0.0625,0.0
2021-06-30,QLD,Cairns,Cairns - South,Edmonton,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,QLD,Cairns,Cairns - South,Gordonvale - Trinity,1,1,0,1,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
2021-06-30,QLD,Cairns,Cairns - South,Kanimbla - Mooroobool,0,0,1,0,1,0.0,1.0,0.0,0.0
2021-06-30,QLD,Cairns,Cairns - South,Manoora,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,QLD,Cairns,Cairns - South,Manunda,5,1,0,0,6,0.8333333333333334,0.0,0.16666666666666666,0.0
2021-06-30,QLD,Cairns,Cairns - South,Mount Sheridan,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,QLD,Cairns,Cairns - South,Westcourt - Bungalow,3,3,1,2,9,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222
2021-06-30,QLD,Cairns,Innisfail - Cassowary Coast,Babinda,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,QLD,Cairns,Innisfail - Cassowary Coast,Innisfail,10,1,7,2,20,0.5,0.35,0.05,0.1
2021-06-30,QLD,Cairns,Innisfail - Cassowary Coast,Johnstone,0,7,0,0,7,0.0,0.0,1.0,0.0
2021-06-30,QLD,Cairns,Innisfail - Cassowary Coast,Tully,7,4,6,0,17,0.4117647058823529,0.35294117647058826,0.23529411764705882,0.0
2021-06-30,QLD,Cairns,Innisfail - Cassowary Coast,Yarrabah,0,1,0,0,1,0.0,0.0,1.0,0.0
