POW_SA2_CODE_2021,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20mo_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20mo_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20mo_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20mo_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20mo_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20mo_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20mo_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20mo_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20mo_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20mo_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20mo_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20mo_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20mo_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20mo_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20mo_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20mo_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20mo_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20mo_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20mo_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20mo_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20mo_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20mo_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20mo_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20mo_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20mo_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20mo_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20mo_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20mo_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20mo_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20mo_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
114011273,0,3,0,0,8,6,6,0,0,16,4,3,0,0,5,0,0,0,0,0,6,6,0,0,6,0,6,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,26,0,0,52,0,7,0,0,13,11,3,0,0,16,22,10,0,0,33,5,0,0,0,5,0,0,0,0,3,5,0,0,0,5,3,0,0,0,3,21,9,0,0,23,0,0,0,0,0,71,29,0,0,91,6,14,0,0,21,19,10,0,0,29,24,12,0,0,37,3,0,0,0,7,8,5,0,0,12,6,6,0,0,8,7,0,0,0,7,23,3,0,0,25,0,0,0,0,0,90,55,0,0,143
114011274,10,24,0,0,29,20,12,0,0,34,4,13,0,0,16,0,0,0,0,3,4,9,0,0,11,0,3,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,38,61,3,0,103,24,15,0,0,47,31,7,0,0,35,26,16,0,0,40,3,0,0,0,0,4,9,0,0,8,6,0,0,0,6,5,0,0,0,5,15,4,0,0,17,0,0,0,0,0,116,46,0,0,163,33,47,0,0,77,48,17,0,0,68,32,23,0,0,51,4,3,0,0,4,3,19,0,0,24,4,3,0,0,14,5,0,0,0,6,19,4,0,0,24,0,0,0,0,0,155,110,3,0,265
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
114011276,16,48,9,0,66,21,18,4,0,45,11,21,3,0,39,0,0,0,0,4,7,10,0,0,22,8,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,121,16,0,200,23,32,0,0,52,70,9,0,0,80,50,17,0,0,69,25,0,0,0,24,7,9,0,0,15,9,0,0,0,7,4,0,0,0,0,18,5,0,0,23,0,0,0,0,0,198,78,0,0,277,36,80,9,0,128,93,30,4,0,122,64,45,3,0,108,26,0,0,0,29,10,19,0,0,35,16,8,0,0,23,4,3,0,0,6,18,8,0,0,26,0,0,0,0,4,267,195,16,0,477
114011277,14,66,17,0,98,14,20,6,0,38,15,37,0,0,53,3,3,0,0,7,6,26,3,0,34,0,0,0,0,9,6,8,0,0,13,10,11,0,0,13,0,0,0,0,7,71,178,29,0,280,43,19,0,0,64,72,13,0,0,86,78,33,0,0,110,45,0,0,0,45,14,3,0,0,18,4,6,0,0,11,10,0,0,0,14,43,8,4,0,55,11,0,0,0,13,323,83,4,3,409,63,84,20,0,170,90,33,6,0,128,99,67,0,0,167,47,9,0,0,56,21,31,3,0,47,5,4,0,0,14,17,10,0,0,27,52,20,0,0,70,11,4,0,0,15,398,260,33,3,691
114011278,22,207,71,5,297,33,111,17,0,161,21,66,0,0,88,9,12,0,0,28,11,64,7,0,83,6,29,7,0,40,6,13,0,0,20,9,20,0,0,30,3,10,0,0,9,128,525,104,3,758,44,70,3,0,117,99,38,6,0,149,136,69,0,0,209,68,10,0,0,86,30,23,0,0,60,16,14,0,0,28,22,6,0,0,31,52,22,0,0,72,10,3,0,0,14,481,261,10,10,756,71,275,78,5,417,132,151,23,0,309,161,136,0,3,300,83,22,0,0,110,40,92,7,0,144,28,36,3,0,72,28,19,0,0,49,55,37,0,0,100,11,11,0,0,18,606,778,119,7,1520
114011279,17,24,0,0,38,12,12,0,0,22,12,22,0,0,35,0,0,0,0,4,3,11,0,0,10,4,5,0,0,9,0,3,0,0,3,3,3,0,0,9,0,0,0,0,0,53,76,0,0,130,14,16,0,0,32,43,5,0,0,49,87,23,0,6,112,38,4,0,0,41,20,4,0,0,20,7,0,0,0,11,7,0,0,0,10,45,8,0,0,57,3,0,0,0,3,259,67,0,6,333,31,40,0,0,72,53,14,0,0,71,100,43,0,6,146,38,6,0,0,42,23,16,0,0,36,14,4,0,0,15,7,3,0,0,11,48,18,0,0,66,3,0,0,0,4,316,139,5,6,461
114011280,11,21,5,0,32,0,5,0,0,9,6,4,0,0,11,0,0,0,0,0,4,10,0,0,10,0,5,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,25,47,5,0,78,9,12,0,0,18,10,6,0,0,21,29,13,0,0,40,6,0,0,0,6,6,6,0,0,9,0,0,0,0,4,0,0,0,0,0,14,3,0,0,21,0,0,0,0,0,81,37,0,0,120,17,33,4,0,55,18,12,0,0,28,34,19,0,0,53,6,0,0,0,6,6,14,0,0,18,0,4,0,0,11,0,0,0,0,0,18,4,0,0,25,0,0,0,0,3,107,88,4,3,200
114011281,5,20,4,0,24,4,6,0,0,0,4,3,0,0,9,0,0,0,0,0,0,13,0,0,14,0,0,0,0,4,0,8,0,0,8,0,0,0,0,3,0,7,0,0,5,17,55,3,0,75,16,12,0,0,26,25,3,0,0,28,26,3,0,0,34,8,0,0,0,12,6,4,0,0,8,3,0,0,0,3,3,0,0,0,9,16,0,0,0,20,0,0,0,0,0,100,27,0,0,129,18,29,4,0,48,29,3,0,0,29,30,7,0,0,45,8,0,0,0,12,3,18,0,0,19,5,0,0,0,4,3,11,0,0,11,22,6,0,0,28,3,4,0,0,7,114,78,3,0,205
114011282,35,135,27,0,194,35,57,14,0,110,39,65,0,0,100,3,10,0,0,18,17,38,0,0,61,12,36,0,0,44,7,9,0,0,17,3,11,0,0,23,3,3,0,0,4,154,366,42,5,565,62,40,3,0,112,113,23,4,0,144,141,58,0,3,202,57,9,0,5,76,25,15,0,0,40,12,6,0,0,26,12,0,0,0,12,70,11,0,0,81,6,0,0,0,4,501,167,7,12,684,93,181,26,0,305,157,80,16,0,252,179,114,0,3,301,65,24,0,5,93,48,53,0,3,101,25,47,3,0,64,13,13,0,0,27,75,23,0,0,100,10,8,0,0,11,656,535,47,16,1254
114011283,6,34,7,0,50,10,7,0,0,21,10,15,0,0,28,3,0,0,0,3,6,11,0,0,18,0,11,0,0,5,0,8,0,0,9,3,0,0,0,3,0,0,0,0,0,51,81,9,0,140,26,20,0,0,43,39,3,0,0,42,59,16,0,3,74,15,3,0,0,21,11,7,0,0,17,10,0,0,0,6,9,0,0,0,10,21,0,0,0,19,3,0,0,0,4,195,52,0,3,253,33,48,7,0,92,49,7,0,0,66,68,29,0,3,105,19,3,0,0,20,21,21,0,0,41,5,8,0,0,15,12,7,0,0,17,28,3,0,0,30,3,0,0,0,4,242,135,9,4,391
114021284,65,148,33,0,242,124,133,6,4,270,30,47,4,0,81,8,14,0,0,22,36,39,3,0,78,14,27,0,0,47,0,0,0,0,3,4,10,0,0,19,4,3,0,0,10,293,424,44,5,773,47,37,0,0,90,196,46,0,0,240,120,27,0,0,145,50,9,0,0,55,33,6,0,0,38,21,0,0,0,24,5,0,0,0,9,28,0,0,3,30,8,4,0,0,15,509,130,5,6,649,115,185,32,0,336,321,179,9,8,507,146,77,4,0,227,54,19,0,0,77,69,50,4,0,117,38,31,0,0,69,8,5,0,0,16,32,14,0,3,48,13,3,0,0,19,809,554,49,11,1422
114021285,9,22,0,0,29,4,7,0,0,11,9,13,0,0,14,0,0,0,0,0,3,11,0,0,13,0,3,0,0,3,6,6,0,0,9,0,3,0,0,3,4,0,0,0,5,38,62,0,0,94,8,0,0,0,8,30,3,0,0,37,41,11,0,0,55,8,0,0,0,15,12,0,0,0,14,0,0,0,0,0,12,0,0,0,7,15,6,0,0,17,0,0,0,0,4,126,24,0,0,149,18,25,0,0,44,32,12,0,0,47,50,23,0,0,69,8,3,0,0,15,14,13,0,0,32,0,0,0,0,5,20,8,0,0,17,16,5,0,0,17,0,4,0,0,4,164,81,0,0,248
114021286,28,135,16,0,183,48,40,3,4,97,27,48,3,0,82,8,8,0,0,16,16,32,0,0,50,9,20,3,0,27,11,10,0,0,21,7,17,0,0,21,0,0,0,0,8,152,311,24,4,488,23,17,0,0,44,108,19,0,3,124,105,22,0,6,136,32,6,0,0,35,23,3,0,0,23,12,0,0,0,12,18,0,0,0,25,36,7,0,0,44,3,0,0,0,5,361,81,3,3,449,52,152,16,0,222,156,59,4,4,220,135,71,3,6,210,33,14,0,0,51,38,37,0,0,72,19,20,3,0,41,30,6,0,0,41,42,21,0,0,63,7,6,0,0,10,521,388,24,12,941
114021287,35,103,15,0,155,49,58,6,0,106,16,54,0,0,67,0,10,0,0,13,18,21,0,0,47,14,20,0,0,28,9,3,0,0,9,5,4,0,0,8,6,3,0,0,9,148,265,18,0,436,48,30,0,0,79,68,14,0,0,82,98,32,0,0,132,33,3,0,0,38,16,10,0,0,19,15,0,0,0,17,6,0,0,0,6,33,12,0,0,49,7,0,0,0,5,318,106,0,3,426,86,136,15,0,233,109,68,6,0,192,118,86,0,0,199,32,12,0,0,48,35,28,0,0,67,28,21,0,0,45,8,3,0,0,12,39,11,0,0,50,8,3,0,0,11,470,369,18,3,867
114021288,30,41,4,0,72,26,20,0,0,49,15,5,0,0,18,0,0,0,0,0,6,8,0,0,13,3,6,0,0,16,0,6,0,0,4,5,5,0,0,15,0,0,0,0,0,88,94,4,3,191,68,13,0,0,82,50,3,0,0,56,49,9,0,0,65,8,0,0,0,8,10,0,0,0,9,9,0,0,0,9,0,0,0,0,10,26,4,0,0,30,5,0,0,0,5,222,39,0,4,264,96,54,4,0,155,76,24,0,0,108,63,18,0,0,83,8,0,0,0,8,10,8,0,0,21,6,8,0,3,17,4,9,0,0,13,32,10,0,0,42,6,0,0,0,6,305,132,4,3,448
114021289,33,59,10,0,98,49,35,0,0,87,14,28,0,0,36,0,4,0,0,4,8,19,0,0,31,4,7,0,0,13,11,8,0,0,20,3,0,0,0,11,3,3,0,0,11,130,161,11,0,309,53,23,0,0,78,71,5,0,0,75,85,7,0,3,99,14,4,0,0,16,23,4,0,0,29,10,0,0,0,8,0,0,0,0,0,27,6,0,0,27,6,0,0,0,6,283,55,0,5,345,84,84,12,0,179,119,43,0,0,166,100,34,0,3,136,14,7,0,0,19,32,29,0,0,58,17,9,0,0,22,13,8,0,0,23,30,0,0,0,35,9,3,0,0,8,409,214,14,3,650
115011290,39,79,11,0,130,87,87,10,0,183,21,39,0,0,68,12,17,0,0,26,30,29,0,0,52,18,21,0,0,34,8,0,0,0,8,7,10,0,0,24,5,5,0,0,9,222,286,25,0,535,33,10,0,0,41,122,20,0,0,142,45,14,0,0,64,43,5,0,0,43,21,5,0,0,20,16,0,0,0,21,19,4,0,0,22,15,3,0,0,22,3,0,0,0,3,321,58,0,0,379,68,88,11,0,171,214,108,10,0,329,71,57,0,0,130,55,17,0,0,70,45,31,0,0,77,31,21,0,0,53,26,4,0,0,29,32,17,0,0,48,8,5,0,0,14,548,343,25,0,920
115011291,93,401,110,0,598,213,467,30,0,714,51,75,3,0,126,12,19,3,0,31,44,88,15,0,142,27,65,9,0,92,8,3,0,0,11,22,18,0,0,42,11,17,0,0,26,476,1139,159,4,1783,29,17,0,0,48,268,126,11,0,404,66,16,0,0,85,36,6,0,0,47,33,7,0,0,40,25,0,0,0,26,21,0,0,0,21,36,6,0,0,43,18,0,0,0,20,531,191,14,0,733,121,421,112,0,652,482,594,42,0,1117,116,92,3,0,209,54,22,3,0,76,76,88,15,0,184,49,64,9,0,117,26,3,0,0,31,53,31,0,0,83,28,19,0,0,44,1017,1331,173,4,2521
115011294,9,28,7,0,51,28,23,0,0,51,7,20,0,0,31,0,0,0,0,0,15,13,0,0,32,0,0,0,0,7,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,68,101,9,0,182,15,7,0,0,19,40,4,0,0,46,18,5,0,0,24,10,0,0,0,17,9,3,0,0,6,0,0,0,0,0,5,0,0,0,5,6,0,0,0,6,0,0,0,0,0,115,12,0,0,132,28,33,7,0,72,67,28,0,0,91,29,26,0,0,54,15,0,0,0,18,23,15,0,0,39,4,0,0,0,8,5,0,0,0,8,6,3,0,0,17,0,0,0,0,0,185,119,9,0,311
115011296,38,57,7,0,101,72,64,4,0,135,22,20,0,0,45,4,0,0,0,3,16,17,0,0,32,12,6,0,0,17,0,0,0,0,0,8,6,0,0,8,5,5,0,0,6,168,177,13,0,352,17,7,0,0,22,106,4,0,0,118,26,7,0,0,34,20,0,0,0,13,8,0,0,0,6,12,0,0,0,12,9,0,0,0,9,14,4,0,0,18,3,0,0,0,3,207,27,0,0,238,55,64,7,0,124,179,72,4,0,253,48,28,0,0,78,15,3,0,0,24,27,18,0,0,48,22,8,0,0,28,9,0,0,0,5,15,4,0,0,24,4,5,0,0,5,374,199,9,0,591
115011553,39,311,60,0,415,57,90,6,0,153,29,75,8,0,115,4,13,0,0,13,20,73,9,0,103,14,40,7,0,56,0,6,0,0,9,5,16,0,0,27,0,14,0,0,14,176,643,91,4,911,20,14,0,0,40,83,22,0,0,109,44,28,0,0,66,27,3,0,0,31,20,9,0,0,25,17,0,0,0,20,15,0,0,0,16,14,3,0,0,23,0,0,0,0,0,249,82,0,0,327,62,325,60,0,455,140,115,6,0,258,75,100,8,0,187,32,13,0,0,46,39,80,9,0,128,34,41,7,0,79,16,4,0,0,27,24,23,0,0,49,4,14,0,0,15,423,724,91,4,1238
115011554,18,20,0,0,36,20,16,0,0,41,4,11,0,0,11,0,3,0,0,3,4,6,0,0,11,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,49,59,5,0,112,8,6,0,0,10,27,3,0,0,36,12,0,0,0,8,8,0,0,0,14,5,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,7,0,0,77,24,23,0,0,43,54,19,0,0,74,12,15,0,0,22,8,6,0,0,13,16,6,0,0,18,6,5,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,123,69,5,0,191
115011555,44,68,10,0,122,57,70,0,0,132,21,35,0,0,54,0,0,0,0,4,17,20,5,0,35,8,19,0,0,29,0,0,3,0,3,8,5,0,0,14,4,5,0,0,8,149,225,20,6,402,26,7,0,0,39,85,15,0,0,104,24,4,0,0,30,23,4,0,0,26,17,0,0,0,17,9,4,0,0,13,14,0,0,0,14,6,0,0,0,6,9,0,0,0,9,212,33,0,0,247,71,81,10,0,158,148,82,0,0,234,43,39,0,0,83,23,3,0,0,31,31,23,5,0,50,14,23,0,0,38,15,0,3,0,18,15,5,0,0,20,13,5,0,0,20,361,263,18,6,643
115011556,20,58,5,0,91,52,65,7,0,131,21,28,0,0,47,8,0,0,0,3,10,15,0,0,32,0,29,0,0,30,0,0,0,0,0,0,4,0,0,8,5,4,0,0,12,122,210,18,0,349,17,8,0,0,18,94,31,0,0,126,29,9,0,0,42,17,0,0,0,20,13,4,0,0,16,7,0,0,0,7,3,0,0,0,3,13,4,0,0,16,8,0,0,0,8,203,52,0,0,257,36,67,5,0,109,149,100,10,0,250,51,39,0,0,84,26,4,0,0,27,29,18,0,0,42,11,29,0,0,43,3,0,0,0,3,15,5,0,0,20,9,4,0,0,12,321,262,19,0,601
115011557,13,29,8,0,49,25,17,0,0,38,7,11,0,0,15,3,0,0,0,3,6,11,0,0,15,4,3,0,0,8,0,0,0,0,4,0,3,0,0,3,0,0,0,0,4,60,73,8,0,137,5,0,0,0,9,43,6,0,0,46,7,3,0,0,8,11,0,0,0,9,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,80,13,0,0,95,23,27,8,0,55,68,20,0,0,86,13,13,0,0,28,9,0,0,0,10,9,11,0,0,21,9,3,0,0,12,7,0,0,0,6,3,8,0,0,6,0,0,0,0,0,139,81,8,0,230
115011558,28,67,3,0,103,67,65,8,0,140,12,17,0,0,27,0,0,0,0,9,15,16,0,0,30,14,8,0,0,22,0,0,0,0,0,6,3,0,0,6,3,6,0,0,5,156,173,12,0,342,16,4,0,0,22,139,16,0,0,154,34,3,0,0,39,37,0,0,0,35,19,0,0,0,19,14,0,0,0,11,16,0,0,0,18,13,0,0,0,15,0,0,0,0,0,290,24,0,0,317,48,72,3,0,122,211,76,8,0,289,48,18,0,0,64,34,3,0,0,43,30,15,0,0,47,24,9,0,0,33,16,0,0,0,19,19,6,0,0,25,9,6,0,0,8,442,204,12,0,654
115011621,23,55,3,0,83,73,56,4,0,129,23,20,0,0,42,3,5,0,0,18,25,19,0,0,43,12,17,0,0,29,9,0,0,0,7,13,8,0,0,19,3,0,0,0,8,183,179,7,0,374,21,11,0,0,34,111,11,0,0,127,55,6,0,0,59,40,0,0,0,38,26,3,0,0,27,17,6,0,0,23,20,0,0,0,19,29,10,0,0,31,0,0,0,0,0,311,53,0,0,362,45,64,3,0,116,186,70,4,0,253,78,32,0,0,101,47,7,0,0,58,45,22,0,0,69,29,19,0,0,46,24,0,0,0,27,42,7,0,0,48,4,0,0,0,7,490,234,7,0,734
115011622,20,32,10,0,63,40,39,0,0,81,16,11,0,0,25,0,0,0,0,7,11,19,0,0,25,10,20,0,0,28,4,3,0,0,8,0,3,0,0,8,0,5,0,0,3,107,130,9,0,249,7,0,0,0,8,37,8,0,0,40,29,0,0,0,29,14,0,0,0,14,13,0,0,0,15,5,0,0,0,4,11,0,0,0,11,6,0,0,0,6,4,0,0,0,4,118,8,0,0,131,26,31,10,0,71,77,48,0,0,119,45,11,0,0,61,17,0,0,0,13,17,14,0,0,37,16,18,0,0,35,15,3,0,0,17,9,3,0,0,11,5,5,0,0,5,223,142,9,0,371
115021297,84,339,47,0,470,118,133,6,0,250,70,139,3,0,217,4,15,0,0,27,53,108,12,0,170,20,37,4,0,61,17,27,0,0,41,25,35,0,0,63,20,14,3,0,38,405,847,79,0,1327,109,50,6,0,159,170,22,6,0,196,169,38,0,0,212,47,6,0,0,53,42,17,0,0,59,12,5,0,0,14,31,0,0,0,32,49,7,0,0,62,7,4,0,0,15,632,157,4,3,800,190,390,52,0,628,287,153,6,0,444,238,181,8,0,425,50,21,0,0,77,96,119,12,0,229,34,40,4,0,81,45,30,0,0,72,73,46,0,0,122,31,15,3,0,49,1042,1004,85,5,2129
115021298,22,72,5,0,97,36,36,0,0,76,13,32,0,0,39,3,4,0,0,5,11,15,0,0,24,5,4,0,0,14,3,0,0,0,7,6,7,0,0,12,3,4,0,0,4,98,166,7,0,273,31,15,0,0,43,58,3,0,0,63,35,17,0,0,51,22,0,0,0,22,6,0,0,0,8,8,0,0,0,7,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,174,36,3,0,210,50,88,9,0,142,95,39,0,0,137,50,47,0,0,92,20,4,0,0,31,24,12,0,0,37,13,8,0,0,16,5,3,0,0,6,15,7,0,0,23,4,4,0,0,6,270,211,12,0,488
115031299,12,19,6,0,34,6,9,6,0,17,3,8,0,0,18,0,0,0,0,0,3,10,0,0,15,0,0,0,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,0,0,28,54,13,0,92,19,10,0,0,29,30,0,0,0,33,22,4,0,0,28,11,0,0,0,7,8,0,0,0,8,4,0,0,0,6,5,0,0,0,8,18,3,0,0,18,7,0,0,0,7,123,23,0,0,139,28,30,6,0,68,39,7,6,0,45,26,17,0,0,40,11,0,0,0,7,12,10,0,0,23,8,0,0,0,4,9,7,0,0,14,23,5,0,0,24,3,0,0,0,3,153,74,13,0,234
115031300,52,163,16,0,228,35,35,0,0,77,67,113,3,0,180,9,5,0,0,12,36,81,0,0,120,11,7,0,0,25,45,26,0,0,76,11,20,0,0,34,3,8,0,0,13,271,460,22,0,755,113,48,0,0,165,98,11,0,0,108,167,39,0,0,210,54,4,0,0,55,50,15,0,0,64,14,0,0,0,16,29,9,0,0,39,70,11,0,0,84,9,0,0,0,5,613,135,0,3,750,170,203,15,0,392,131,48,0,0,182,237,150,3,0,393,59,10,0,0,66,85,96,0,0,185,28,8,0,0,42,80,29,0,0,108,83,35,0,0,119,14,10,0,0,21,881,600,22,3,1506
115041301,37,198,35,0,269,29,36,5,0,71,44,113,4,0,160,0,3,0,0,0,35,78,4,0,116,7,19,0,0,24,25,22,3,0,48,9,19,0,0,32,3,10,0,0,11,196,489,52,0,743,43,19,0,0,64,47,7,0,0,52,123,39,0,0,163,24,3,0,0,30,17,14,0,0,35,7,0,0,0,9,15,5,0,0,18,32,9,0,0,35,10,0,0,0,10,320,96,0,0,419,83,217,35,0,334,82,42,5,0,122,170,152,4,0,327,20,9,0,0,28,50,92,4,0,148,15,18,0,0,38,43,30,3,0,71,44,27,0,0,67,12,8,0,0,17,515,589,52,0,1161
115041623,13,38,3,0,54,20,21,0,0,43,22,47,0,0,66,0,5,0,0,3,8,24,0,0,31,3,5,0,0,8,13,5,0,0,11,8,8,0,0,16,0,7,0,0,7,83,150,3,0,236,13,4,0,0,19,21,6,0,0,31,38,10,0,0,48,16,0,0,0,16,15,5,0,0,16,5,0,0,0,3,10,0,0,0,10,13,6,0,0,17,4,0,0,0,4,135,27,0,0,168,29,43,3,0,73,44,25,0,0,72,54,58,0,0,112,14,10,0,0,27,15,28,0,0,46,9,4,0,0,14,27,5,0,0,26,22,12,0,0,34,6,7,0,0,9,221,177,3,0,403
115041624,30,50,5,0,88,52,42,0,0,99,14,32,0,0,48,3,0,0,0,4,17,17,0,0,38,6,6,0,0,18,5,0,0,0,5,4,15,0,0,18,3,5,0,0,3,146,168,6,0,325,7,4,0,0,17,76,11,0,0,88,39,4,0,0,49,23,0,0,0,23,18,0,0,0,18,13,0,0,0,13,15,0,0,0,15,8,3,0,0,6,4,0,0,0,4,207,21,0,0,228,44,53,5,0,101,130,52,0,0,181,55,40,0,0,94,27,0,0,0,32,28,17,0,0,51,24,6,0,0,33,23,0,0,0,19,14,18,0,0,31,6,5,0,0,6,353,186,6,0,554
115041625,36,139,31,0,207,58,79,3,0,143,31,49,0,0,76,6,13,6,0,21,16,39,0,0,55,13,29,4,0,47,16,3,0,0,17,5,11,0,0,26,3,3,0,0,11,182,360,43,0,582,22,18,0,0,38,108,13,0,0,127,53,3,0,0,59,40,3,0,0,48,23,8,0,0,22,17,3,0,0,17,4,3,0,0,9,34,7,0,0,39,0,0,0,0,0,306,48,3,0,352,57,155,31,0,242,172,90,4,0,265,81,54,0,0,135,47,12,6,0,62,37,38,0,0,75,28,29,4,0,59,17,9,0,0,21,42,15,0,0,62,5,3,0,0,13,485,408,44,0,938
